date,username,replies,retweets,favorites,text,geo,mentions,hashtags,id,original,score,neg,neu,pos,compound,label
2019-07-12 05:22:10,unheardthreat,0,0,0,talkhoops most important issue is no more oscar in the state farm commercials. how’re sga and adams acting chops? over under on a tornado commercial?,,@talkhoops,,1149549489289486337,@talkhoops most important issue is no more Oscar in the State Farm commercials. How’re sga and Adams acting chops? Over under on a tornado commercial?,"{'neg': 0.093, 'neu': 0.832, 'pos': 0.076, 'compound': -0.1197}",0.093,0.832,0.076,-0.1197,neutral
2019-07-12 01:41:50,surshot13,0,0,0,we live in the tornado capital of the nation. this really is a trade for cliff paul and state farm.,,,,1149494042482241536,We live in the tornado capital of the nation. This really is a trade for Cliff Paul and State Farm.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-07-12 01:09:43,labubbakeith,0,0,1,i wonder how good state farm is with tornado insurance ,,,,1149485959508946945,I wonder how good State Farm is with tornado insurance ,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}",0.0,0.756,0.244,0.4404,positive
2019-07-12 00:53:30,Nu_Montana,0,0,0,these steve adams state farm commercials bout to be fire,,,,1149481876928643072,These Steve Adams State Farm commercials bout to be fire,"{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.34}",0.211,0.789,0.0,-0.34,negative
2019-07-12 00:43:49,LetsTalkBall2,0,0,0,state farm commercials about tornadoes are coming,,,,1149479441518567425,State farm commercials about tornadoes are coming,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-07-12 00:34:05,bkosal,0,0,0,these new state farm commercials are gonna be fire,,,,1149476991369744384,These new State Farm commercials are gonna be FIRE,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.34}",0.231,0.769,0.0,-0.34,negative
2019-07-11 21:55:29,MoeTrain,1,0,1,"hey statefarm if #barry rips these dilapidated trailers up that usps has and they wreck my car, who is responsible? (i have informed usps of these hazards in the past)",,@StateFarm @USPS,#Barry,1149437078654136325,"Hey @StateFarm if #Barry rips these dilapidated trailers up that @USPS has and they wreck my car, who is responsible? (I have informed USPS of these hazards in the past)","{'neg': 0.087, 'neu': 0.843, 'pos': 0.069, 'compound': -0.1531}",0.087,0.843,0.069,-0.1531,neutral
2019-07-11 21:24:14,Lauren_Pachman,0,0,0,"natural #disaster recovery general session is underway, featuring, in an #nfip discussion, rep. santiago of fl, former insurance director jennifer hammer, paulmnamic, lisamillerassoc, dennisburkeraa, john ashenfelter of statefarm, and jeff hinesly of wearefarmers. #ncoil2019",,@LisaMillerAssoc @DennisBurkeRAA @StateFarm @WeAreFarmers,#Disaster #NFIP #NCOIL2019,1149429212190670848,"Natural #Disaster Recovery General Session is underway, featuring, in an #NFIP discussion, Rep. Santiago of FL, former Insurance Director Jennifer Hammer, @PaulmNAMIC, @LisaMillerAssoc, @DennisBurkeRAA, John Ashenfelter of @StateFarm, and Jeff Hinesly of @WeAreFarmers. #NCOIL2019","{'neg': 0.106, 'neu': 0.829, 'pos': 0.065, 'compound': -0.3818}",0.106,0.829,0.065,-0.3818,negative
2019-07-11 21:09:54,ChrisCalzaretta,0,0,0,"libertymutual askliberty please help me understand why both neighbors roofs would be replaced from hail (state farm, auto owners). but my roof is not damaged at all from hail. we all saw pictures from the contractor with damage. #whatajoke #bewareoflibertymutual #timetosue",,@LibertyMutual @AskLiberty,#WhatAJoke #BewareOfLibertyMutual #TimeToSue,1149425604741066752,"@LibertyMutual @AskLiberty please help me understand why both neighbors roofs would be replaced from hail (State Farm, Auto Owners). But my roof is not damaged at all from hail. We all saw pictures from the contractor with damage. #WhatAJoke #BewareOfLibertyMutual #TimeToSue","{'neg': 0.089, 'neu': 0.722, 'pos': 0.19, 'compound': 0.2285}",0.089,0.722,0.19,0.2285,neutral
2019-07-11 16:05:45,FollowFangman,0,0,0,i love meeting new statefarm agents. they all seem to care so much about their clients and educating realtors! #floodinsurance #fema #homeownership,,@StateFarm,#floodinsurance #fema #homeownership,1149349064351408128,I love meeting new @StateFarm agents. They all seem to care so much about their clients and educating Realtors! #floodinsurance #fema #homeownership,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.8268}",0.0,0.722,0.278,0.8268,positive
2019-07-11 14:45:17,cfasouthaven,0,0,1,special thanks to sfagentbarry and his state farm staff for donating to the topple the truck school supply drive for our desoto county school teachers. they are wonderful supporters of this drive and you can be also! ,,@SFAgentBarry,,1149328815996489730,Special Thanks to @SFAgentBarry and his State Farm staff for donating to the Topple the Truck School Supply Drive for our DeSoto County School Teachers. They are wonderful supporters of this drive and you can be also! ,"{'neg': 0.0, 'neu': 0.725, 'pos': 0.275, 'compound': 0.9098}",0.0,0.725,0.275,0.9098,positive
2019-07-11 00:27:02,Barbnemo2,2,0,0,"i can't believe, i have been with statefarm ins for over 50 years. my kitchen flooded on feb 26th. going on 5 months and i still have no kitchen. i send the claims person info. he doesn't receive it. so i sent from agents office the 3rd time and he only received it week late",,,,1149112827204055040,"I can't believe, I have been with Statefarm Ins for over 50 years. My kitchen flooded on feb 26th. Going on 5 months and I still have no kitchen. I send the claims person info. He doesn't receive it. So I sent from agents office the 3rd time and he only received it week late","{'neg': 0.039, 'neu': 0.961, 'pos': 0.0, 'compound': -0.296}",0.039,0.961,0.0,-0.296,neutral
2019-07-11 00:19:25,FaapSunil,1,0,0,so my basement was completely flooded in the recent virginia storms after backup from the basement drain and sump pump failure. i have had state farm insurance (sf) with the “backup of sewer or drain endorsement “. sf says it is from flooding. are they kidding; thank you sf.,,,,1149110913435197440,So my basement was completely flooded in the recent Virginia storms after backup from the basement drain and sump pump failure. I have had State Farm insurance (SF) with the “Backup of Sewer or Drain endorsement “. SF says it is from flooding. Are they kidding; Thank you SF.,"{'neg': 0.061, 'neu': 0.826, 'pos': 0.114, 'compound': 0.2263}",0.061,0.826,0.114,0.2263,neutral
2019-07-10 21:22:59,kabarkoff,2,0,5,why don’t insurance companies cover minor flooding when a drain backs up? cc: statefarm,,@StateFarm,,1149066511274917888,Why don’t insurance companies cover minor flooding when a drain backs up? cc: @StateFarm,"{'neg': 0.085, 'neu': 0.915, 'pos': 0.0, 'compound': -0.0516}",0.085,0.915,0.0,-0.0516,neutral
2019-07-10 15:00:21,KevinRihner,2,1,10,"had a pipe burst causing major flooding a week ago. how many inspectors would you think statefarm would have for the entire state of iowa? apparently the answer is 1 and when they’re on vacation, you just deal with it until they come back. #statefarmisntthere #neednewinsurance",,@StateFarm,#statefarmisntthere #neednewinsurance,1148970216870895618,"Had a pipe burst causing major flooding a week ago. How many inspectors would you think @StateFarm would have for the entire state of Iowa? Apparently the answer is 1 and when they’re on vacation, you just deal with it until they come back. #statefarmisntthere #neednewinsurance","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-07-10 00:59:40,beeeaanz,1,3,7,"well, it finally happened, zachary. somebody burned down my she shed. nobody burned down your she shed, cheryl well, my she shed's on fire. your she shed was struck by lightning. zachary, is my she shed covered by state farm? your she shed's covered, cheryl.",,,,1148758653991817217,"well, it finally happened, zachary. somebody burned down my she shed. nobody burned down your she shed, cheryl well, my she shed's on fire. your she shed was struck by lightning. zachary, is my she shed covered by State Farm? your she shed's covered, Cheryl.","{'neg': 0.089, 'neu': 0.827, 'pos': 0.085, 'compound': -0.0516}",0.089,0.827,0.085,-0.0516,neutral
2019-07-09 23:10:38,MySpacelylife,1,0,0,state farm already taking care of the flooded porsche that just so happened to be parked in ft washington yesterday ,,,,1148731213756211202,State Farm already taking care of the flooded Porsche that just so happened to be parked in Ft Washington yesterday ,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4939}",0.0,0.856,0.144,0.4939,positive
2019-07-09 22:46:42,chucktur,0,1,1,dumped by state farm after being customer since 1986. 2 claims for hail damage and 1 30 day missed payment.,,,,1148725190446190594,Dumped by State Farm after being customer since 1986. 2 claims for hail damage and 1 30 day missed payment.,"{'neg': 0.319, 'neu': 0.63, 'pos': 0.051, 'compound': -0.7783}",0.319,0.63,0.051,-0.7783,negative
2019-07-09 21:51:22,LadyZ8926,3,0,0,i am super disappointed with statefarm. claims estimate is a complete lowball. can we go back to times when people come look at the car instead of us sending pics that due no justice for damages,,@StateFarm,,1148711266875248640,I am super disappointed with @StateFarm. Claims estimate is a complete lowball. Can we go back to times when people come look at the car instead of us sending pics that due no justice for damages,"{'neg': 0.233, 'neu': 0.682, 'pos': 0.086, 'compound': -0.6884}",0.233,0.682,0.086,-0.6884,negative
2019-07-09 21:12:14,NorCal_Record,0,0,0,"judge tosses complaint against state farm, others filed by residents who lost homes to wildfires ",,,,1148701417273724929,"Judge tosses complaint against State Farm, others filed by residents who lost homes to wildfires ","{'neg': 0.257, 'neu': 0.743, 'pos': 0.0, 'compound': -0.5423}",0.257,0.743,0.0,-0.5423,negative
2019-07-08 21:25:01,HealyMegan,0,2,7,i’m at statefarm in templeton talking #earthquake insurance. you’ll be surprised to know that most home insurance policies don’t cover you during an earthquake. find out at 5/6pm tonight how to get covered and when the policy kicks in ksby,,@StateFarm @KSBY,#earthquake,1148342247483564032,I’m at @StateFarm in Templeton talking #earthquake insurance. You’ll be surprised to know that most home insurance policies DON’T cover you during an earthquake. Find out at 5/6pm tonight how to get covered and when the policy kicks in @KSBY,"{'neg': 0.0, 'neu': 0.954, 'pos': 0.046, 'compound': 0.2263}",0.0,0.954,0.046,0.2263,neutral
2019-07-08 18:55:59,bdzomba,1,0,0,"whoever this jenny lady is over at the statefarm call center, this is now the second time she’s helped me clean up the disaster to my account caused by seth walizer agent (and liar, crook, and pig). she’s fantastic!!!",,@StateFarm,,1148304742571003905,"Whoever this Jenny lady is over at the @StateFarm call center, this is now the second time she’s helped me clean up the disaster to my account caused by SETH WALIZER agent (and liar, crook, and pig). She’s fantastic!!!","{'neg': 0.167, 'neu': 0.706, 'pos': 0.127, 'compound': -0.4545}",0.167,0.706,0.127,-0.4545,negative
2019-07-08 15:34:23,not_tajah,0,0,3,just heard a banger on spotify so i checked what song it was bitch a state farm ad? ngl it was fire,,,,1148254008768892929,just heard a banger on spotify so i checked what song it was bitch a STATE FARM AD? ngl it was FIRE,"{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.7351}",0.237,0.763,0.0,-0.7351,negative
2019-07-08 15:08:13,dawn_marie78,6,6,31,joeimel statefarm looks like the she shed is on fire! ,,@joeimel @StateFarm,,1148247421031522304,@joeimel @StateFarm looks like the She Shed is on fire! ,"{'neg': 0.182, 'neu': 0.606, 'pos': 0.212, 'compound': 0.1007}",0.182,0.606,0.212,0.1007,neutral
2019-07-06 12:22:15,addishuck,0,1,6,"anyone: she shed my brain: well, it finally happened, zachary. somebody burned down my she shed! nobody burned down your she shed, cheryl. well my she shed’s on fire. your she shed was struck by lightning. zachary, is my she shed covered by state farm?",,,,1147480878089691137,"Anyone: she shed My brain: Well, it finally happened, Zachary. Somebody burned down my she shed! Nobody burned down your she shed, Cheryl. Well my she shed’s on fire. Your she shed was struck by lightning. Zachary, is my she shed covered by State Farm?","{'neg': 0.094, 'neu': 0.822, 'pos': 0.084, 'compound': -0.126}",0.094,0.822,0.084,-0.126,neutral
2019-07-06 06:42:28,PKeysPKeys,0,0,43,i’ve been bitching about paying this damn state farm earthquake insurance every month for 4 years now... but whew i’m glad i didn’t cancel it. bring on the big one so i can get a new updated kitchen laugh my a.. off,,,,1147395368906215429,I’ve been bitching about paying this damn State Farm earthquake insurance every month for 4 years now... but whew I’m glad I didn’t cancel it. Bring on the big one so I can get a new updated kitchen lmao,"{'neg': 0.118, 'neu': 0.711, 'pos': 0.171, 'compound': 0.6992}",0.118,0.711,0.171,0.6992,positive
2019-07-06 06:08:39,csd,0,1,4,uhh...hi state farm? i’ve decided i *would* like to opt for earthquake insurance after all. we cool?,,,,1147386861859627008,Uhh...Hi State Farm? I’ve decided I *would* like to opt for earthquake insurance after all. We cool?,"{'neg': 0.0, 'neu': 0.744, 'pos': 0.256, 'compound': 0.6322}",0.0,0.744,0.256,0.6322,positive
2019-07-06 04:51:57,_Erickaaaa,1,0,6,my brother works at statefarm and ; we have all types of insurance but earthquake insurance like ???? boy we live in california that’s the first thing we should’ve got ,,,,1147367557927542784,My brother works at StateFarm &amp; we have all types of insurance but earthquake insurance like ???? Boy we live in California that’s the first thing we should’ve got ,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.6381}",0.0,0.873,0.127,0.6381,positive
