date,username,replies,retweets,favorites,text,geo,mentions,hashtags,id,original,score,neg,neu,pos,compound,label
2019-09-28 16:28:00,dabrand5,0,0,0,"save $33.12 on my car insurance bill with the drive, safe and save app from state farm",,,,1177983303875547138,"Save $33.12 on my car insurance bill with the drive, safe and save app from State Farm","{'neg': 0.0, 'neu': 0.601, 'pos': 0.399, 'compound': 0.8519}",0.0,0.601,0.399,0.8519,positive
2019-09-27 02:45:53,SkaneCanyon,1,1,2,"i downloaded the state farm drive safe &amp; save app for my mom to try and save her some money, and having dicked around with it for a while now, i don't understand how they expect any senior citizen to be able to use this thing. it's not especially user friendly.",,,,1177414024973180928,"I downloaded the State Farm Drive Safe and ; Save app for my mom to try and save her some money, and having dicked around with it for a while now, I don't understand how they expect any senior citizen to be able to use this thing. It's not especially user friendly.","{'neg': 0.047, 'neu': 0.798, 'pos': 0.155, 'compound': 0.7555}",0.047,0.798,0.155,0.7555,positive
2019-09-26 18:56:47,GSU_DLL,0,0,1,"we’re very gracious to have speakers such as jose aranguren from state farm and tim merritt from cetl to wrap up sprint 2. they will be speaking on app development and presentation skills respectively, which will be very beneficial for our learners and leaders. #gsu #thestateway",,,#GSU #TheStateWay,1177295971505491968,"We’re very gracious to have speakers such as Jose Aranguren from State Farm and Tim Merritt from CETL to wrap up Sprint 2. They will be speaking on App Development and Presentation Skills respectively, which will be very beneficial for our Learners and Leaders. #GSU #TheStateWay","{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.8586}",0.0,0.819,0.181,0.8586,positive
2019-09-26 17:49:49,RichardsonISD,0,7,33,memorial park academy was the first stop for network_impacts’ mobile food pantry! #thankyou to the volunteers and community who supported this project and will continue to see it through as the truck rolls out to more risd schools! statefarm #risdsaysomething,,@Network_Impacts @StateFarm,#ThankYou #RISDsaysomething,1177279118259437568,Memorial Park Academy was the first stop for @Network_Impacts’ Mobile Food Pantry! #ThankYou to the volunteers and community who supported this project and will continue to see it through as the truck rolls out to more RISD schools! @StateFarm #RISDsaysomething,"{'neg': 0.051, 'neu': 0.882, 'pos': 0.067, 'compound': 0.1739}",0.051,0.882,0.067,0.1739,neutral
2019-09-26 15:07:44,mjallemand,2,0,0,"statefarm quick question, state farm crew. i started using the ""drive safe &amp; save"" app yesterday and while into work this morning i stopped in at a local post office to drop off some mail. unfortunately the app recorded this stop as a ""hard braking event"" and docked me some",,@StateFarm,,1177238330242740225,"@StateFarm Quick question, State Farm crew. I started using the ""Drive Safe and ; Save"" app yesterday and while into work this morning I stopped in at a local post office to drop off some mail. Unfortunately the app recorded this stop as a ""hard braking event"" and docked me some","{'neg': 0.171, 'neu': 0.728, 'pos': 0.101, 'compound': -0.296}",0.171,0.728,0.101,-0.296,neutral
2019-09-26 12:55:53,Cupieqt,1,0,0,"i enrolled in the statefarm drive safe &amp; save program. i love it except for one thing. twice, i’ve had drivers pull out in front of me. 1 turned into my lane, the other crossed traffic dangerously. both times i had to brake hard to avoid an accident. and my score was affected.",,@StateFarm,,1177205149615501313,"I enrolled in the @StateFarm Drive Safe and ; Save program. I love it except for one thing. Twice, I’ve had drivers pull out in front of me. 1 turned into my lane, the other crossed traffic dangerously. Both times I had to brake hard to avoid an accident. And MY score was affected.","{'neg': 0.167, 'neu': 0.68, 'pos': 0.152, 'compound': 0.25}",0.167,0.68,0.152,0.25,neutral
2019-09-25 12:27:48,christinexgreen,0,1,3,i got the state farm drive safe and save and i’m literally saving $35 a month. just a life tip for those who have sf.,,,,1176835693793947649,I got the State Farm Drive Safe and Save and I’m literally saving $35 a month. Just a life tip for those who have SF.,"{'neg': 0.0, 'neu': 0.79, 'pos': 0.21, 'compound': 0.7269}",0.0,0.79,0.21,0.7269,positive
2019-09-25 12:12:40,500daysof_ale,0,0,1,i’ve been driving like a complete dick since i got my car back forgetting my state farm app is rating my driving ,,,,1176831884258676736,I’ve been driving like a complete dick since I got my car back forgetting my State Farm app is rating my driving ,"{'neg': 0.128, 'neu': 0.775, 'pos': 0.097, 'compound': -0.2023}",0.128,0.775,0.097,-0.2023,neutral
2019-09-25 02:02:52,KristalTepig,3,0,27,"state farm: ah so kristal i see that you're using the debate safe and save discount me: yup, using the app i've bee quite safe! *cutaway* person: hey did you hear about contrapoints? me: dont mess with my discount!",,,,1176678422602534913,"State farm: Ah so Kristal I see that you're using the debate safe and save discount Me: yup, using the app I've bee quite safe! *Cutaway* Person: hey did you hear about Contrapoints? Me: DONT MESS WITH MY DISCOUNT!","{'neg': 0.0, 'neu': 0.736, 'pos': 0.264, 'compound': 0.9105}",0.0,0.736,0.264,0.9105,positive
2019-09-25 00:19:38,bboyeruga,1,0,0,statefarm why do you need my location when i'm not even using your application? quit mining data.,,@StateFarm,,1176652446128648193,@StateFarm why do you need my location when I'm not even using your application? Quit mining data.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-09-23 04:30:30,KarMerCoy,0,0,0,"the statefarm drive safe (should be safely) and save program is a scam. people sign up, get the discount and state farm raises rates to compensate for the amount safe drivers are discounted. it's a scam not unlike that of other companies. they're all colluding w/ each other.",,@StateFarm,,1175990799307165696,"The @StateFarm Drive Safe (should be safeLY) and Save Program is a scam. People sign up, get the discount and State Farm raises rates to compensate for the amount safe drivers are discounted. It's a scam not unlike that of other companies. They're all colluding w/ each other.","{'neg': 0.152, 'neu': 0.635, 'pos': 0.213, 'compound': 0.4215}",0.152,0.635,0.213,0.4215,positive
2019-09-21 15:21:43,HannahEileen_,1,0,1,statefarm any chance my drive safe &amp; save monitor is rating my car singing along with my driving skills? cuz anything to get a discount..,,@StateFarm,,1175429908274843648,@StateFarm any chance my Drive Safe and ; Save monitor is rating my car singing along with my driving skills? Cuz anything to get a discount..,"{'neg': 0.0, 'neu': 0.74, 'pos': 0.26, 'compound': 0.7964}",0.0,0.74,0.26,0.7964,positive
2019-09-21 14:48:27,OnDizzle,1,0,2,kim going for her drive safe and safe discount is always a cause to hit the mute button. she's too intense #statefarm #shutupaboutyourdiscount #ihopehepeedinhiscarseat #letmethehelloutofyourcar #takeyourmedskim,,,#statefarm #shutupaboutyourdiscount #ihopehepeedinhiscarseat #letmethehelloutofyourcar #takeyourmedsKim,1175421538293538816,Kim going for her drive safe and safe discount is always a cause to hit the mute button. She's too intense #statefarm #shutupaboutyourdiscount #ihopehepeedinhiscarseat #letmethehelloutofyourcar #takeyourmedsKim,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.7269}",0.0,0.764,0.236,0.7269,positive
2019-09-20 22:26:39,dabrand5,0,0,0,"when i login to my state farm drive, safe and save app this morning. i saw i have a discount of $39.69",,,,1175174461508792321,"when I login to my State Farm Drive, safe and save app this morning. I saw I have a discount of $39.69","{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.7269}",0.0,0.766,0.234,0.7269,positive
2019-09-20 02:36:24,buttsdot_com,0,0,2,bless state farm and filing a claim through their app on my break.,,,,1174874922943950848,Bless State Farm and filing a claim through their app on my break.,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.4215}",0.0,0.811,0.189,0.4215,positive
2019-09-19 15:10:13,ExExistential,0,1,8,"so this one state farm safe-driving app is actually a pretty great refresher on some driving tips, but my favorite part of it is the ideal world it exists in where “people will understand” if you choose to just not drive in bad weather.",,,,1174702240692654081,"So this one State Farm safe-driving app is actually a pretty great refresher on some driving tips, but my favorite part of it is the ideal world it exists in where “people will understand” if you choose to just not drive in bad weather.","{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.9518}",0.0,0.696,0.304,0.9518,positive
2019-09-19 11:20:20,SlapsMC,1,0,0,statefarm love the drive safe app but when i give my phone to my son while i’m driving it dings me (thinks it’s me on it and gives me a bad grade). is there a work-around for this? thanks!,,@StateFarm,,1174644389647437825,@StateFarm love the Drive Safe app but when I give my phone to my son while I’m driving it dings me (thinks it’s me on it and gives me a bad grade). Is there a work-around for this? Thanks!,"{'neg': 0.097, 'neu': 0.712, 'pos': 0.191, 'compound': 0.5653}",0.097,0.712,0.191,0.5653,positive
2019-09-18 23:31:00,shelbythrasher,2,0,4,signed up for drive safe and save through statefarm to save money and it... added $73 dollars to my monthly bill??,,@StateFarm,,1174465877028352000,Signed up for drive safe and save through @StateFarm to save money and it... added $73 dollars to my monthly bill??,"{'neg': 0.0, 'neu': 0.651, 'pos': 0.349, 'compound': 0.8645}",0.0,0.651,0.349,0.8645,positive
2019-09-18 22:27:05,DELICIOUSKEK,1,0,0,"i like the state farm commercial where the mother is going to lose her baby and her family is going to develop kidney problems from not going to the bathroom and holding it while driving to make her safe driver app happy, bc “don’t mess with my discount!”",,,,1174449791033577472,"I like the state farm commercial where the mother is going to lose her baby and her family is going to develop kidney problems from not going to the bathroom and holding it while driving to make her safe driver app happy, bc “DON’T MESS WITH MY DISCOUNT!”","{'neg': 0.144, 'neu': 0.7, 'pos': 0.156, 'compound': 0.1923}",0.144,0.7,0.156,0.1923,neutral
2019-09-17 14:22:24,BryanRahn,0,0,0,"look at the goldmine of data statefarm’s drive safe and save app tracks. i know when i think about keeping personal data private and secure, the first company that comes to mind isn’t an insurance company. ",,,,1173965431108976642,"Look at the goldmine of data StateFarm’s Drive Safe and Save app tracks. I know when I think about keeping personal data private and secure, the first company that comes to mind isn’t an insurance company. ","{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.8176}",0.0,0.795,0.205,0.8176,positive
2019-09-17 00:14:17,Jace_Chandler,0,0,25,left: me before my drive safe & save discount from state farm right: me after my drive safe &amp; save discount from state farm ,,,,1173751995246751744,Left: Me before my drive safe & save discount from State Farm Right: Me after my drive safe and ; save discount from State Farm ,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.9042}",0.0,0.633,0.367,0.9042,positive
2019-09-16 15:45:08,mvrpc,0,0,0,"grant opportunity: state farm good neighbor citizenship company grants focus on safety and community development. applications are due october 31, 2019 for this $5000 grant. more information at ",,,,1173623861553893378,"Grant Opportunity: State Farm Good Neighbor Citizenship Company Grants focus on safety and community development. Applications are due October 31, 2019 for this $5000 grant. More information at ","{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.9246}",0.0,0.588,0.412,0.9246,positive
2019-09-14 21:38:46,kimtokittie,1,0,0,"analogous to popular app splitwise, state farm and usaa partner to streamline insurance claim subrogation processing kevin_chin13 #bcbchain",,@Kevin_Chin13,#BCBChain,1172988080548040704,"Analogous to popular app Splitwise, State Farm and USAA partner to streamline insurance claim subrogation processing @Kevin_Chin13 #BCBChain","{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.4215}",0.0,0.859,0.141,0.4215,positive
